Title,Authors,DOI,DOI link,Venue,Citation count,Year
About smoke and mirrors: the alcohol industry and the promotion of science.,R. Caetano,10.1111/j.1360-0443.2007.02104.x,https://doi.org/10.1111/j.1360-0443.2007.02104.x,Addiction,20,2008
Alcohol,P. Alpert,10.1177/1084822311429564,https://doi.org/10.1177/1084822311429564,-,156,2012
Effectiveness of brief interventions after alcohol-related vehicular injury: A randomized controlled trial.,"M. Sommers, J. Dyehouse, S. Howe, M. Fleming, J. Fargo, John C Schafer",10.1097/01.TA.0000221756.67126.91,https://doi.org/10.1097/01.TA.0000221756.67126.91,Journal of Trauma,94,2006
Commentary on Casswell et al. (2011): getting the full picture of alcohol's burden in the society.,M. Holmila,10.1111/j.1360-0443.2011.03416.x,https://doi.org/10.1111/j.1360-0443.2011.03416.x,Addiction,2,2011
Experimentally increasing sedentary behavior results in decreased life satisfaction,"Meghan K. Edwards, P. Loprinzi",10.15171/hpp.2017.16,https://doi.org/10.15171/hpp.2017.16,Health Promotion Perspectives,16,2017
Alcohol's harm to others and subjective well-being: Cross-sectional studies in Lao People's Democratic Republic and Thailand.,"Jintana Jankhotkaew, H. Pikhart, Surasak Chaiyasong, Orratai Waleewong, Sopit Nasueb, Kamolphat Markchang, L. Siengsounthone, Khanpaseuth Sengngam, Daovieng Douangvichit, T. Thamarangsi",10.1111/dar.13112,https://doi.org/10.1111/dar.13112,Drug and Alcohol Review,1,2020
Transgender and non-binary people's experiences with alcohol reduction in the UK: A cross-sectional study.,"Dean J. Connolly, Beth Thayne, Jacob Bayliss, Xan Hughes, Zhi Holloway, Stewart O'Callaghan, Emma Davies",10.1016/j.josat.2023.209246,https://doi.org/10.1016/j.josat.2023.209246,Journal of substance use and addiction treatment,3,2023
The Cochrane 2018 Review on Brief Interventions in Primary Care for Hazardous and Harmful Alcohol Consumption: A Distillation for Clinicians and Policy Makers.,"F. Beyer, F. Campbell, N. Bertholet, J. Daeppen, J. Saunders, E. Pienaar, C. Muirhead, E. Kaner",10.1093/alcalc/agz035,https://doi.org/10.1093/alcalc/agz035,Alcohol and Alcoholism,53,2019
"Nexus between drinking patterns, gender and life satisfaction: Some evidence from Indigenous Australians","E. Selvanathan, S. Selvanathan, M. Jayasinghe",10.1002/ajs4.109,https://doi.org/10.1002/ajs4.109,-,4,2020
Feelings of Wellbeing,Andrew P. Smith,10.4324/9780429296345-8,https://doi.org/10.4324/9780429296345-8,Psychobiological Issues in Substance Use and Misuse,0,2020
The Effects of the Affordable Care Act Medicaid Expansion on Subjective Well-Being,"Seonghoon Kim, Kanghyock Koh",-,-,-,0,2019
The Effect of a Patient-Provider Educational Intervention to Reduce At-Risk Drinking on Changes in Health and Health-Related Quality of Life Among Older Adults: The Project SHARE Study.,"A. Barnes, Haiyong Xu, C. Tseng, A. Ang, Louise Tallen, A. Moore, Deborah C. Marshall, Deborah C. Marshall, M. Mirkin, Kurt Ransohoff, O. K. Duru, S. Ettner",10.1016/j.jsat.2015.06.019,https://doi.org/10.1016/j.jsat.2015.06.019,Journal of Substance Abuse Treatment,10,2016
Moderate drinking also improves health,"R. Lyons, S. Vuilo, S. Monaghan, B. N. Littlepage",10.1136/BMJ.310.6975.326,https://doi.org/10.1136/BMJ.310.6975.326,British medical journal,9,1995
"Reducing friday alcohol consumption among moderate, women drinkers: evaluation of a brief evidence-based intervention.","V. Murgraff, C. Abraham, M. McDermott",10.1093/ALCALC/AGL083,https://doi.org/10.1093/ALCALC/AGL083,Alcohol and Alcoholism,57,2006
Intervention by an alcohol health worker in an accident and emergency department.,"S. Wright, L. Moran, M. Meyrick, R. O'Connor, R. Touquet",10.1093/ALCALC/33.6.651,https://doi.org/10.1093/ALCALC/33.6.651,Alcohol and Alcoholism,100,1998
- 1-Alcohol consumption and happiness : an empirical analysis using Russian panel data,"S. Massin, P. Kopp",-,-,-,4,2010
The impact of a population-based multi-factorial lifestyle intervention on alcohol intake: the Inter99 study.,"U. Toft, C. Pisinger, M. Aadahl, C. Lau, A. Linneberg, S. Ladelund, Lis Kristoffersen, T. Jørgensen",10.1016/j.ypmed.2009.06.007,https://doi.org/10.1016/j.ypmed.2009.06.007,Preventive Medicine,17,2009
"The effects of brief mindfulness strategy on craving, affect and alcohol consumption",S. Serfaty,-,-,-,0,2016
Exercise as treatment for alcohol use disorder: A qualitative study,"Victoria Gunillasdotter, S. Andréasson, M. Hallgren, M. Jirwe",10.1111/dar.13527,https://doi.org/10.1111/dar.13527,Drug and Alcohol Review,7,2022
Quality of life of alcohol-dependent adults,"Klavdija Čuček Trifkovič, B. Kores Plesničar, Alenka Kobolt, M. Denny, S. Denieffe, Leona Cilar",10.14528/SNR.2020.54.3.2985,https://doi.org/10.14528/SNR.2020.54.3.2985,-,2,2020
Subjective Wellbeing and the Discount Rate,James Kennedy,10.1007/s10902-019-00096-9,https://doi.org/10.1007/s10902-019-00096-9,Journal of Happiness Studies,0,2019
Efficacy of a non-drinking mental simulation intervention for reducing student alcohol consumption.,"Dominic Conroy, P. Sparks, R. D. de Visser",10.1111/bjhp.12133,https://doi.org/10.1111/bjhp.12133,British Journal of Health Psychology,75,2015
Temporary abstinence during Dry January: predictors of success; impact on well-being and self-efficacy,"R. D. de Visser, J. Nicholls",10.1080/08870446.2020.1743840,https://doi.org/10.1080/08870446.2020.1743840,Psychology and Health,29,2020
Alcohol and cannabis abuse/dependence symptoms and life satisfaction in young adulthood.,Nic Swain,10.1111/j.1465-3362.2011.00339.x,https://doi.org/10.1111/j.1465-3362.2011.00339.x,Drug and Alcohol Review,30,2012
Immediate effects on adult drinkers of exposure to alcohol harm reduction advertisements with and without drinking guideline messages: experimental study,"M. Wakefield, Emily Brennan, K. Dunstone, S. Durkin, H. Dixon, S. Pettigrew, M. Slater",10.1111/add.14147,https://doi.org/10.1111/add.14147,Addiction,16,2018
"Acute effects of resistance exercise on affect, arousal, and urge to drink in temporarily abstinent young adult hazardous drinkers.","J. Ciccolo, J. Whitworth, S. Dunsiger, Nicholas J. SantaBarbara, Sanaz Nosrat, Jordan E. Labrec",10.1111/ajad.12440,https://doi.org/10.1111/ajad.12440,American Journal on Addictions,5,2016
Benefits and drawbacks of social non‐drinking identified by British university students,"Dominic Conroy, R. D. de Visser",10.1111/dar.12610,https://doi.org/10.1111/dar.12610,Drug and Alcohol Review,28,2018
Evaluation of an Alcohol Risk Reduction Program (PRIME for Life) in Young Swedish Military Conscripts.,"M. Hallgren, H. Källmén, H. Leifman, Torbjörn Sjölund, S. Andréasson",10.1108/09654280910936602,https://doi.org/10.1108/09654280910936602,-,13,2009
Decreased alcohol consumption in outpatient drinkers is associated with improved quality of life and fewer alcohol-related consequences,"K. Kraemer, S. Maisto, J. Conigliaro, M. McNeil, A. Gordon, M. Kelley",10.1007/s11606-002-0045-2,https://doi.org/10.1007/s11606-002-0045-2,Journal of general internal medicine,39,2002
The impact of drinking on psychological well-being: evidence from minimum drinking age laws in the United States.,"Ceren Ertan Yörük, Barış K. Yörük",10.1016/j.socscimed.2012.07.020,https://doi.org/10.1016/j.socscimed.2012.07.020,Social Science & Medicine (1967),21,2012
Effects of a brief cognitive reappraisal intervention on reductions in alcohol consumption and related problems.,"Lindsey M. Rodriguez, Jaclyn B Dell, Katherine D. M. Lee, James Onufrak",10.1037/adb0000509,https://doi.org/10.1037/adb0000509,Psychology of Addictive Behaviors,24,2019
The world of drinking: national alcohol control experiences in 18 countries.,"T. Babor, E. Winstanley",10.1111/j.1360-0443.2008.02183.x,https://doi.org/10.1111/j.1360-0443.2008.02183.x,Addiction,14,2008
The Association Between Health Changes and Cessation of Alcohol Consumption.,"Jieun Park, Yeonhee Ryu, Sung-il Cho",-,-,Alcohol and Alcoholism,0,2016
Can harms associated with high-intensity drinking be reduced by increasing the price of alcohol?,"J. Byrnes, A. Shakeshaft, D. Petrie, C. Doran",10.1111/j.1465-3362.2012.00482.x,https://doi.org/10.1111/j.1465-3362.2012.00482.x,Drug and Alcohol Review,32,2013
Subjective happiness interrupts the association between alcohol expectancies and alcohol consumption among reserve-dwelling first nation adolescents.,"Melissa R. Schick, Akshiti A Todi, Nichea S. Spillane",10.1037/ort0000607,https://doi.org/10.1037/ort0000607,American Journal of Orthopsychiatry,5,2022
Working life as a double-edged sword: Opposing changes in subjective well-being surrounding the transition to work and retirement.,"E. Asselmann, Jule Specht",10.1037/emo0001290,https://doi.org/10.1037/emo0001290,Emotion,2,2023
Using Ecological Momentary Assessment to Measure Mood Fluctuations during Drinking Episodes among Individuals with HIV (Preprint),"E. Shacham, D. Lew, Julia D. López, S. Scroggins, R. Presti, T. Trull",10.2196/preprints.13759,https://doi.org/10.2196/preprints.13759,-,1,2019
Longitudinal Associations of Alcohol Involvement with Subjective Well-Being in Adolescence and Prediction to Alcohol Problems in Early Adulthood,"W. Alex Mason, R. Spoth",10.1007/s10964-011-9632-z,https://doi.org/10.1007/s10964-011-9632-z,Journal of Youth and Adolescence,29,2011
The efficacy of short-term treatment for improving quality of life: a pilot study.,"Sharon G. Dott, David P. Walling, Sheryl L. Bishop, J. Bucy, Cheryl C. Folkes",10.1097/00005053-199608000-00010,https://doi.org/10.1097/00005053-199608000-00010,Journal of Nervous and Mental Disease,15,1996
Mindfulness-Based Eudaimonic Enhancement for Well-Being of Individuals with Alcohol-Dependence: A Pilot Randomized Controlled Study,"A. J. George, E. Rajkumar, Romate John, R Lakshmi, Maria Wajid",10.2174/1874350102114010167,https://doi.org/10.2174/1874350102114010167,Open Psychology Journal,3,2021
Effects of a digital cognitive behavioral therapy for insomnia on sleep and alcohol consumption in heavy drinkers: A randomized pilot study.,"Justin J. Verlinden, M. Moloney, O. Vsevolozhskaya, L. Ritterband, Fiona Winkel, Jessica Weafer",10.1111/acer.15209,https://doi.org/10.1111/acer.15209,"Alcohol, clinical & experimental research",8,2023
Harms from a partner’s drinking: an international study on adverse effects and reduced quality of life for women,"S. Callinan, Georgia Rankin, R. Room, R. Room, O. Stanesby, Giresh Rao, Orratai Waleewong, Orratai Waleewong, T. Greenfield, A. Hope, A. Laslett, A. Laslett, A. Laslett",10.1080/00952990.2018.1540632,https://doi.org/10.1080/00952990.2018.1540632,The American Journal of Drug and Alcohol Abuse,19,2018
Student Independent Projects Psychology 2015: Life is an Adventure: The Benefits of Travelling to New and Exciting Places,K. M. Russell,-,-,-,0,2015
Alcohol drinking pattern and subjective health in a population-based study.,"S. Stranges, J. Notaro, J. Freudenheim, Rachel M. Calogero, P. Muti, E. Farinaro, M. Russell, T. Nochajski, M. Trevisan",10.1111/J.1360-0443.2006.01517.X,https://doi.org/10.1111/J.1360-0443.2006.01517.X,Addiction,159,2006
Brief advice reduced drinking in nondependent problem drinkers,R. Saitz,10.1136/ebm.1997.2.183,https://doi.org/10.1136/ebm.1997.2.183,Evidence-Based Medicine,1,1997
"Correlation between gender, work, stress, alcohol usage, Facebook and life satisfaction on the Facebook users.",Justyna Zubiak,-,-,-,0,2014
Effect of reduced alcohol consumption on blood pressure in untreated hypertensive men.,"H. Ueshima, Kazuo Mikawa, S. Baba, Satoshi Sasaki, H. Ozawa, Motoo Tsushima, A. Kawaguchi, T. Omae, Y. Katayama, Yuzo Kayamori, Keiichi Ito",10.1161/01.HYP.21.2.248,https://doi.org/10.1161/01.HYP.21.2.248,HYPERTENSION,103,1993
"Longitudinal Associations between Life Satisfaction and Cannabis Use Initiation, Cessation, and Disorder Symptom Severity in a Cohort of Young Swiss Men","M. Deligianni, J. Studer, J. Daeppen, G. Gmel, N. Bertholet",10.3390/ijerph16081372,https://doi.org/10.3390/ijerph16081372,International Journal of Environmental Research and Public Health,2,2019
"The Efficacy of a Brief, School-Based Bystander Bullying Intervention on High School Student Alcohol Use","D. Watts, D. Doumas",-,-,-,9,2021
Moderate Alcohol Consumption and Depressive Symptoms Among Permanent Supportive Housing Residents,"Esther J. Holmes, S. Walters",10.1093/cdn/nzaa046_027,https://doi.org/10.1093/cdn/nzaa046_027,Current Developments in Nutrition,1,2020
The Effectiveness of an Internet Intervention Aimed at Reducing Alcohol Consumption in Adults.,"J. Zill, E. Christalle, B. Meyer, M. Härter, J. Dirmaier",10.3238/ARZTEBL.2019.0127,https://doi.org/10.3238/ARZTEBL.2019.0127,Deutsches Ärzteblatt International,34,2019
Life Satisfaction and Alcohol Consumption: An Empirical Analysis of Self-Reported Life Satisfaction and Alcohol Consumption in OECD Countries,"J. Bentzen, V. Smith",10.1057/9781137289520_2,https://doi.org/10.1057/9781137289520_2,-,1,2013
Improved drinking behaviour improves quality of life: a follow-up in alcohol-dependent subjects 7 years after treatment.,"Ulrich Frischknecht, Thomas Sabo, K. Mann",10.1093/alcalc/agt038,https://doi.org/10.1093/alcalc/agt038,Alcohol and Alcoholism,27,2013
SY21-5REDUCTION IN ALCOHOL CONSUMPTION CAN BE A PRACTICAL GOAL IN SOME ALCOHOLICS: LESSONS FROM BI STUDIES IN JAPAN,"T. Nishimura, T. Muto, T. Yuzuriha",10.1093/ALCALC/AGU052.93,https://doi.org/10.1093/ALCALC/AGU052.93,-,0,2014
Temporary Setback or Lasting Challenge? The Impact of Transient and Persistent Functional disability on later life well-being.,"Thibault Kohler, B. Vanhoutte",10.1093/geronb/gbae159,https://doi.org/10.1093/geronb/gbae159,"The journals of gerontology. Series B, Psychological sciences and social sciences",0,2024
The effect of general practitioners' advice to heavy drinking men.,"P. Anderson, E. Scott",10.1111/J.1360-0443.1992.TB01984.X,https://doi.org/10.1111/J.1360-0443.1992.TB01984.X,British Journal of Addiction,231,1992
Screening and brief intervention for risky alcohol consumption in the workplace: results of a 1-year randomized controlled study.,"U. Hermansson, A. Helander, L. Brandt, A. Huss, S. Rönnberg",10.1093/alcalc/agq021,https://doi.org/10.1093/alcalc/agq021,Alcohol and Alcoholism,77,2010
The economic gains of achieving reduced alcohol consumption targets for Australia.,"A. Magnus, D. Cadilhac, Lauren Sheppard, T. Cumming, D. Pearce, R. Carter",10.2105/AJPH.2011.300453,https://doi.org/10.2105/AJPH.2011.300453,American Journal of Public Health,16,2012
