Title,Authors,DOI,DOI link,Venue,Citation count,Year
"Subjective health of male ex-smokers: relationship with time since smoking cessation, intensity and duration of tobacco consumption.","L. Díez-Gañán, P. Guallar-Castillón, J. R. Banegas Banegas, P. L. Lafuente Urdinguio, E. Fernández, J. González Enríquez, F. Rodríguez‐Artalejo",10.1006/PMED.2002.1082,https://doi.org/10.1006/PMED.2002.1082,Preventive Medicine,8,2002
English Stop-Smoking Services: One-Year Outcomes,"L. Bauld, R. Hiscock, F. Dobbie, P. Aveyard, T. Coleman, J. Leonardi-Bee, H. McRobbie, A. McEwen",10.3390/ijerph13121175,https://doi.org/10.3390/ijerph13121175,International Journal of Environmental Research and Public Health,41,2016
The effect of smoking on individual well-being: a propensity score matching analysis based on nationwide surveys in Japan,"Takashi Oshio, Miki Kobayashi",-,-,-,1,2009
Smoking cessation and transition into retirement: analyses from the English Longitudinal Study of Ageing.,"I. Lang, N. Rice, R. Wallace, J. Guralnik, D. Melzer",10.1093/AGEING/AFM119,https://doi.org/10.1093/AGEING/AFM119,Age and Ageing,56,2007
Update on smoking cessation interventions for the primary care physician. Introduction.,S. Rennard,10.1016/j.amjmed.2008.01.014,https://doi.org/10.1016/j.amjmed.2008.01.014,American Journal of Medicine,7,2008
An analysis of the effectiveness of interventions intended to help people stop smoking.,"M. Law, Jinling Tang",10.1001/ARCHINTE.1995.00430180025004,https://doi.org/10.1001/ARCHINTE.1995.00430180025004,Archives of Internal Medicine,467,1995
Life Satisfaction Trend and Mortality After Traumatic Spinal Cord Injury: A Cohort Study.,"Yue Cao, N. DiPiro, James S. Krause",10.46292/sci22-00090,https://doi.org/10.46292/sci22-00090,Topics in Spinal Cord Injury Rehabilitation,2,2023
Clinical and public health significance of treatments to aid smoking cessation,"R. West, J. Stapleton",10.1183/09059180.00011005,https://doi.org/10.1183/09059180.00011005,European Respiratory Review,60,2008
Comparison of self-reported smoking status and physician-recorded smoking status among patients with locally advanced squamous cell carcinoma of the head and neck (SCCHN).,"M. Trinkaus, J. Corry, D. Rischin",10.1016/j.radonc.2010.11.001,https://doi.org/10.1016/j.radonc.2010.11.001,Radiotherapy and Oncology,2,2011
Does Quitting Smoking Affect Depressive Symptoms? A Longitudinal Study Based on Treatment-Seeking Smokers with a History of Depressive Episode,"Elizabeth Moss-Alonso, C. Martínez-Vispo, A. López‐Durán, E. Becoña",10.1007/s11469-024-01317-w,https://doi.org/10.1007/s11469-024-01317-w,International Journal of Mental Health and Addiction,1,2024
Partnering and parenting transitions associate with changing smoking status: a cohort study in young Australians,"Jing Tian, S. Gall, G. Patton, T. Dwyer, A. Venn",10.1007/s00038-017-0984-3,https://doi.org/10.1007/s00038-017-0984-3,International Journal of Public Health,4,2017
