Title,Authors,DOI,DOI link,Venue,Citation count,Year
The fundamental association between mental health and life satisfaction: results from successive waves of a Canadian national survey,"Patrick Lombardo, W. Jones, Liangliang Wang, Xinhua Shen, E. Goldner",10.1186/s12889-018-5235-x,https://doi.org/10.1186/s12889-018-5235-x,BMC Public Health,214,2018
"Dietary Patterns and Depressive Symptoms over Time: Examining the Relationships with Socioeconomic Position, Health Behaviours and Cardiovascular Risk","F. Jacka, N. Cherbuin, K. Anstey, P. Butterworth",10.1371/journal.pone.0087657,https://doi.org/10.1371/journal.pone.0087657,PLoS ONE,147,2014
Evolution in Well-being and Happiness after Increases in 1 Consumption of Fruit and Vegetables 2 3 4 2016 5 6 7 8,"Redzo Mujcica, A. Oswald",-,-,-,0,2016
The Relationship between Dietary Habits and Work Engagement among Female Finnish Municipal Employees,"Jenni M E Virtanen, M. Penttinen, M. Laaksonen, M. Erkkola, H. Vepsäläinen, H. Kautiainen, P. Korhonen",10.3390/nu14061267,https://doi.org/10.3390/nu14061267,Nutrients,6,2022
Effects of nutritional interventions on well-being,"Filip Žárský, Jana Kočí",10.58743/asv2021vol9no21.251,https://doi.org/10.58743/asv2021vol9no21.251,Acta Salus Vitae,0,2021
A healthy weight improves life satisfaction,"N. Habibov, A. Auchynnikava, Rong Luo, L. Fan",10.1002/hpm.2672,https://doi.org/10.1002/hpm.2672,International Journal of Health Planning and Management,14,2018
Associations Between Dietary Patterns and Longitudinal Quality of Life Changes in Colorectal Cancer Patients: The ColoCare Study,"Biljana Gigic, H. Boeing, R. Toth, J. Böhm, N. Habermann, D. Scherer, P. Schrotz-King, Clare Abbenhardt-Martin, Stephanie Skender, H. Brenner, J. Chang-Claude, M. Hoffmeister, K. Syrjala, P. Jacobsen, Martin Schneider, A. Ulrich, C. Ulrich",10.1080/01635581.2018.1397707,https://doi.org/10.1080/01635581.2018.1397707,Nutrition and Cancer,50,2018
Life satisfaction and coronary atherosclerosis: The SCAPIS study.,"Y. Natt och Dag, G. Engström, M. Rosvall",10.1016/j.jpsychores.2021.110663,https://doi.org/10.1016/j.jpsychores.2021.110663,Journal of Psychosomatic Research,8,2021
600-P: The Healthy Gut Diet for Preventing Gestational Diabetes Improves Dietary Intake and Diet Quality,"H. O'Connor, S. D. DE JERSEY, Shelley A. Wilkinson, Nina Meloncelli",10.2337/db25-600-p,https://doi.org/10.2337/db25-600-p,Diabetes,0,2025
"Robinson, SM and Westbury, LD and Cooper, R and Kuh, D and Ward, K and Syddall, HE and Sayer, AA and Cooper, C (2018)Adult Lifetime Diet Quality and Physical Performance in Older Age: Findings from a British Birth","Siăn, M., Robinson, Leo, D., Westbury, Rachel, Cooper, Diana, Kuh, Kate, Ward, Holly, É., Syddall, A. Sayer, C. Cooper",-,-,-,0,2019
Are fruit and vegetables good for our mental and physical health? Panel data evidence from Australia,Redzo Mujcic,-,-,-,5,2014
The influence of plant-based diet and level of oestrogen on life satisfaction of women – Results of a pilot study –,"Pınar, E. Kasten",-,-,-,0,2018
Associations between lifestyle factors and an unhealthy diet,"H. Fransen, J. Boer, J. Beulens, G. A. D. Wit, H. Bueno‐de‐Mesquita, J. Hoekstra, A. May, P. Peeters, P. Peeters",10.1093/eurpub/ckw190,https://doi.org/10.1093/eurpub/ckw190,European Journal of Public Health,52,2016
Improving Diet Quality in U.S. Adults: A 30-Year Health and Economic Impact Microsimulation.,"P. Herman, A. Chen, R. Sturm",10.1016/j.amepre.2022.01.022,https://doi.org/10.1016/j.amepre.2022.01.022,American Journal of Preventive Medicine,0,2022
A brief diet intervention can reduce symptoms of depression in young adults – A randomised controlled trial,"H. Francis, R. Stevenson, Jaime R Chambers, Dolly Gupta, B. Newey, C. Lim",10.1371/journal.pone.0222768,https://doi.org/10.1371/journal.pone.0222768,PLoS ONE,172,2019
The impact of relationship quality on life satisfaction and well-being in dementia caregiving dyads: findings from the IDEAL study,"I. Rippon, C. Quinn, A. Martyr, R. Morris, S. Nelis, I. Jones, C. Victor, L. Clare",10.1080/13607863.2019.1617238,https://doi.org/10.1080/13607863.2019.1617238,Aging & Mental Health,53,2019
A systematic review of the association between dietary patterns and health-related quality of life,"Mahdi Vajdi, M. Farhangi",10.1186/s12955-020-01581-z,https://doi.org/10.1186/s12955-020-01581-z,Health and Quality of Life Outcomes,77,2020
Switching to a Healthy Diet Prevents the Detrimental Effects of Western Diet in a Colitis-Associated Colorectal Cancer Model,"Charlotte Gröschel, Maximilian Prinz-Wohlgenannt, I. Mesteri, Sobha Karuthedom George, Lena Trawnicek, Denise Heiden, A. Aggarwal, Samawansha Tennakoon, M. Baumgartner, C. Gasche, M. Lang, R. Marculescu, T. Manhardt, M. Schepelmann, E. Kallay",10.3390/nu12010045,https://doi.org/10.3390/nu12010045,Nutrients,14,2019
Life Satisfaction and Psychological and Physical Well-Being,-,10.3390/books978-3-0365-6821-8,https://doi.org/10.3390/books978-3-0365-6821-8,-,2,2023
Adherence to a Mediterranean Dietary Pattern Is Associated with Higher Quality of Life in a Cohort of Italian Adults,"J. Godos, Sabrina Castellano, M. Marranzano",10.3390/nu11050981,https://doi.org/10.3390/nu11050981,Nutrients,42,2019
Keeping Our Staff In Mind: dietary results of a lifestyle intervention targeting mental health staff.,"Elisa Rossimel, S. Teasdale, J. Poole, H. Fibbins, J. Curtis, A. Watkins, S. Rosenbaum, P. Ward",10.1002/hpja.377,https://doi.org/10.1002/hpja.377,Health Promotion Journal of Australia,4,2020
"Association of Consumption Frequency of Meals Consisting of Grain Dishes, Fish and Meat Dishes, and Vegetables Dishes with Satisfaction with Diet and Health Status Among Japanese People",T. Koyama,10.31080/asnh.2020.04.0790,https://doi.org/10.31080/asnh.2020.04.0790,-,0,2020
"The association between dispositional self-control and longitudinal changes in eating behaviors, diet quality, and BMI","C. Keller, C. Hartmann, M. Siegrist",10.1080/08870446.2016.1204451,https://doi.org/10.1080/08870446.2016.1204451,Psychology and Health,31,2016
Bienestar subjetivo y satisfacción con la alimentación en estudiantes universitarios del sur de Chile: un estudio cualitativo 1 Subjective well-being and satisfaction with food-related life in university students in southern Chile: a qualitative study,"Marianela Denegri Coria, C. García, Jara Nicolle, G. Rivera, Orellana Calderón, José Sepúlveda, M. Berta, S. Morales",-,-,-,4,2014
Associations between lifestyle behaviour changes and the optimal well-being of middle-aged Japanese individuals,"Toshihiro Takao, Naoki Sumi, Yoshiyuki Yamanaka, S. Fujimoto, T. Kamada",10.1186/s13030-021-00210-5,https://doi.org/10.1186/s13030-021-00210-5,BioPsychoSocial Medicine,5,2021
Editorial: Nutrition and sustainable development goal 3: good health and wellbeing,"E. Mathews, Elena Ibáñez, Alejandro Cifuentes, Miroslava R. Atanassova",10.3389/fnut.2024.1542307,https://doi.org/10.3389/fnut.2024.1542307,Frontiers in Nutrition,0,2025
Findings on Happiness & Nutrition,R. Veenhoven,-,-,-,0,2003
Supporting adherence to the UK's Eatwell Guide in the general public,Sara Patience,10.12968/indn.2020.7.13,https://doi.org/10.12968/indn.2020.7.13,-,1,2020
Dietary patterns during pregnancy and health-related quality of life: The Japan Environment and Children’s Study,"Kayoko Miura, A. Takamori, K. Hamazaki, Akiko Tsuchida, Tomomi Tanaka, H. Origasa, H. Inadera",10.1371/journal.pone.0236330,https://doi.org/10.1371/journal.pone.0236330,PLoS ONE,12,2020
Associations between anxiety disorders and diet quality in a Swiss cohort study.,"A. Richard, S. Rohrmann, G. Pestoni, M. Strippoli, A. Lasserre, P. Marques-Vidal, M. Preisig, C. Vandeleur",10.1016/j.comppsych.2022.152344,https://doi.org/10.1016/j.comppsych.2022.152344,Comprehensive Psychiatry,11,2022
An unhealthful plant-based diet and circulating hsCRP levels are independently associated with lower physical well-being in older adults,"K. Schorr, V. Agayn, J. de Vries, L.C.P.G.M de Groot, M. Beekman, P. Slagboom",10.1017/S0029665123004548,https://doi.org/10.1017/S0029665123004548,Proceedings of the Nutrition Society,0,2023
Evolution of Well-Being and Happiness After Increases in Consumption of Fruit and Vegetables.,"Redzo Mujcic, Andrew J Oswald",10.2105/AJPH.2016.303260,https://doi.org/10.2105/AJPH.2016.303260,American Journal of Public Health,229,2016
Link between healthy lifestyle and psychological well-being in Lithuanian adults aged 45–72: a cross-sectional study,"L. Sapranaviciute-Zabazlajeva, D. Lukšienė, D. Virvičiūtė, M. Bobák, A. Tamošiūnas",10.1136/bmjopen-2016-014240,https://doi.org/10.1136/bmjopen-2016-014240,BMJ Open,33,2017
[Relationship between healthy lifestyle behaviours and subjective wellbeing: an european observational study.],"Ana María Mateos-Lardiés, P. López-García, D. Morillo, B. Olaya, B. Tobiasz–Adamczyk, S. Koskinen, M. Leonardi, Josep María Haro, S. Chatterji, J. Ayuso-Mateos, M. Cabello, M. Miret",-,-,Revista Española de Salud Pública,5,2022
The Association between a Healthy Diet and Quality of Life Results from the Population-Based FinHealth 2017 Study,"T. Jääskeläinen, S. Männistö, K. Harald, N. Kaartinen",10.3390/proceedings2023091293,https://doi.org/10.3390/proceedings2023091293,The 14th European Nutrition Conference FENS 2023,0,2024
Life Satisfaction Trend and Mortality After Traumatic Spinal Cord Injury: A Cohort Study.,"Yue Cao, N. DiPiro, James S. Krause",10.46292/sci22-00090,https://doi.org/10.46292/sci22-00090,Topics in Spinal Cord Injury Rehabilitation,2,2023
A New Practical Approach to Tackle Unhealthy Diets,P. Narváez,-,-,-,0,2019
A daily analysis of physical activity and satisfaction with life in emerging adults.,"Jaclyn P. Maher, Shawna Doerksen, S. Elavsky, Amanda L. Hyde, A. Pincus, Nilam Ram, D. Conroy",10.1037/a0030129,https://doi.org/10.1037/a0030129,Health Psychology,143,2013
Abstract 14484: Improving Dietary Habits in High Risk Employees of a Large Health Care Organization,"Sankalp Das, Maribeth Rouseff, Henry Guzman, N. D. Castro, Teresa Ochoa, Joseph Mora, Cynthia Gilliam, Doris Brown, Virginia Lehn, Shoshana B Sherriff, E. Aneni, E. Veledar, T. Feldman, Chukwuemeka U. Osondu, Joann Santiago-Charles, Thinh H. Tran, O. Ogunmoroti, Alena C Costume, Amett Pino, April S Weatherly, B. Betancourt, Erin Leigh, Francisco Jou, Georgelena Saborio, Ivan Saavedra, J. Cleary, Lynn McCauley, M. Desimone, Matthew Romney, K. Nasir",-,-,-,0,2016
Dietary Patterns: A New Therapeutic Approach for Depression?,"M. Jesus, T. Silva, C. Cagigal, V. Martins, Carla Silva",10.2174/1389201019666180925122116,https://doi.org/10.2174/1389201019666180925122116,Current Pharmaceutical Biotechnology,10,2019
How does diet quality change after diagnosis with type 2 diabetes,Emily Burch,10.25904/1912/4185,https://doi.org/10.25904/1912/4185,-,0,2021
Dietary Patterns Attributable Mortality and Life Expectancy Lost in Canada: Evidence from Canadian National Nutrition Survey Linked to Routinely-Collected Health Administrative Databases.,"M. Jessri, Deirdre Hennessey, A. Eddeen, C. Bennett, C. Sanmartin, D. Manuel",10.1093/aje/kwac189,https://doi.org/10.1093/aje/kwac189,American Journal of Epidemiology,3,2022
Mental health: new horizons in nutrition research and dietetic practice,K. Charlton,10.1111/1747-0080.12178,https://doi.org/10.1111/1747-0080.12178,-,2,2015
Optimism and diet quality in the Women's Health Initiative.,"M. Hingle, B. Wertheim, H. Tindle, L. Tinker, R. Seguin, M. Rosal, C. Thomson",10.1016/j.jand.2013.12.018,https://doi.org/10.1016/j.jand.2013.12.018,Journal of the Academy of Nutrition and Dietetics,73,2014
Socioeconomic assessment of diet on health and quality of life,"M. Fiore, R. Rana, A. Spada, N. Drejerska",10.1108/BFJ-08-2021-998,https://doi.org/10.1108/BFJ-08-2021-998,British Food Journal,1,2021
Community-Supported Agriculture as a Dietary and Health Improvement Strategy: A Narrative Review.,"A. Vasquez, N. Sherwood, N. Larson, M. Story",10.1016/j.jand.2016.09.029,https://doi.org/10.1016/j.jand.2016.09.029,Journal of the Academy of Nutrition and Dietetics,70,2017
Food and mood: how do diet and nutrition affect mental wellbeing?,"Joseph Firth, J. E. Gangwisch, Alessandra Borsini, R. Wootton, Emeran A. Mayer",10.1136/bmj.m2382,https://doi.org/10.1136/bmj.m2382,British medical journal,131,2020
"Dietary intervention in the dystopian world of severe mental illness: measure for measure, then manage","S. Teasdale, Philip B. Ward, Philip B. Ward, Katherine Samaras, Katherine Samaras",10.1111/acps.12670,https://doi.org/10.1111/acps.12670,Acta Psychiatrica Scandinavica,5,2017
Quality of Life and Diet Satisfaction in Type II Diabetes,"Amany Ismail Al-Byati, H. Farhood, M. Wtwt",-,-,-,3,2014
Quality and Sources of Dietary Carbohydrate Intake and Self-perceived Quality of Life in Middle-aged and Older Adults of the Framingham Heart Offspring Study (P18-081-19).,"Bridget Gayer, Caleigh M. Sawicki, P. Jacques, K. Livingston, A. Hruby, G. Rogers, N. McKeown",10.1093/cdn/nzz039.P18-081-19,https://doi.org/10.1093/cdn/nzz039.P18-081-19,Current Developments in Nutrition,0,2019
A healthy diet is linked to improved school performance,John M. Merriman,-,-,-,0,2008
Diet Quality and Mental Health Amongst Acute Inpatient Psychiatric Patients,"R. Gill, Sean F Tyndall, Darshini Vora, Rashedul Hassan, J. Megna, L. Leontieva",10.7759/cureus.12434,https://doi.org/10.7759/cureus.12434,Cureus,6,2020
Dietary satisfaction and quality of life in individuals following diet programs satisfaction of diet programs,"İndrani Kalkan, Nesli Ersoy",10.1108/nfs-08-2024-0262,https://doi.org/10.1108/nfs-08-2024-0262,Nutrition &amp; Food Science,0,2024
The Configuration of Life Satisfaction and Psychological Well – Being in Functional GI Disorders,"Bozas Antonis, Damigos Dimitrios, Choleva Vasiliki",-,-,-,0,-
Associations between Dietary Intake and Academic Achievement in College Students: A Systematic Review,"T. Burrows, Megan C. Whatnall, Amanda J. Patterson, M. Hutchesson",10.3390/healthcare5040060,https://doi.org/10.3390/healthcare5040060,Healthcare,99,2017
Adherence to the Mediterranean diet and subjective well-being among Chilean children,"J. López-Gil, A. García-Hermoso",10.1016/j.appet.2022.105974,https://doi.org/10.1016/j.appet.2022.105974,Appetite,13,2022
"Healthy diet, depression and quality of life: A narrative review of biological mechanisms and primary prevention opportunities","O. Pano, E. Martinez-Lapiscina, C. Sayón-Orea, M. Martínez-González, J. A. Martínez, A. Sánchez-Villegas",10.5498/wjp.v11.i11.997,https://doi.org/10.5498/wjp.v11.i11.997,World Journal of Psychiatry,24,2021
"Pessimism, diet, and the ability to improve dietary habits: a three-year follow-up study among middle-aged and older Finnish men and women","Mikko Pänkäläinen, M. Fogelholm, R. Valve, O. Kampman, M. Kauppi, Erja Lappalainen, J. Hintikka",10.1186/s12937-018-0400-8,https://doi.org/10.1186/s12937-018-0400-8,Nutrix Journal,18,2018
Diet quality improvement and 30-year population health and economic outcomes: a microsimulation study,"P. Herman, PhuongGiang Nguyen, R. Sturm",10.1017/S136898002100015X,https://doi.org/10.1017/S136898002100015X,Public Health Nutrition,4,2021
The impact of diet and lifestyle on wellbeing in adults during COVID-19 lockdown,"A. Muth, A. L. Losecaat Vermeer, D. Terenzi, Soyoung Park",10.3389/fnut.2022.993180,https://doi.org/10.3389/fnut.2022.993180,Frontiers in Nutrition,4,2022
Associations between transition to retirement and changes in dietary intakes in French adults (NutriNet-Santé cohort study),"Wendy Si Hassen, K. Castetbon, É. Lelièvre, A. Lampuré, S. Hercberg, C. Méjean",10.1186/s12966-017-0527-6,https://doi.org/10.1186/s12966-017-0527-6,International Journal of Behavioral Nutrition and Physical Activity,15,2017
Consumer Label Use and Diet Quality: An Endogenous Switching Regression Analysis,"Sung-Yong Kim, R. Nayga, O. Capps, B. Tepper",-,-,-,4,1999
A Worksite Nutrition Intervention is Effective at Improving Employee Well-Being: A Pilot Study,"Jay T. Sutliffe, M. J. Carnot, J. Fuhrman, Chloe A Sutliffe, Julia Scheid",10.1155/2018/8187203,https://doi.org/10.1155/2018/8187203,Journal of Nutrition and Metabolism,15,2018
"Nutrition Habits and Self-Assessment of Health and Quality of Life Among Women from the Kraków Community Participating in the ""Healthy Active Senior” Programme","M. Gacek, Grażyna Kosiba, M. Majer, Joanna Gradek, Katarzyna Kucia, Agnieszka Koteja, Olga Czerwińska-Ledwig, Wioletta Mikul’áková",10.5604/01.3001.0016.2225,https://doi.org/10.5604/01.3001.0016.2225,Journal of Kinesiology and Exercise Sciences,0,2023
Dietary patterns are associated with depressive symptoms in older Australian women but not men,"M. Hart, C. Milte, S. Torres, M. Thorpe, S. McNaughton",10.1017/S0007114519002435,https://doi.org/10.1017/S0007114519002435,British Journal of Nutrition,15,2019
